 ,Label,Area
103,kb_NA_NA_bsps_co-32_bs.czi,36575778.092
104,kb_NA_NA_bsps_co-32_ps.czi,10387508.992
105,kb_NA_NA_bsps_co-33_bs.czi,43650183.054
106,kb_NA_NA_bsps_co-33_ps.czi,13348091.390
107,kb_NA_NA_bsps_co-34_bs.czi,38198190.945
108,kb_NA_NA_bsps_co-34_ps.czi,13374204.104
109,kb_NA_NA_bsps_co-35_bs.czi,36162469.488
110,kb_NA_NA_bsps_co-35_ps.czi,13058069.040
111,kb_NA_NA_bsps_co-36_bs.czi,33651582.262
112,kb_NA_NA_bsps_co-36_ps.czi,13770175.579
113,kb_NA_NA_bsps_co-37_bs.czi,35210211.601
114,kb_NA_NA_bsps_co-37_ps.czi,12425584.874
115,kb_NA_NA_bsps_co-38_bs.czi,37988005.006
116,kb_NA_NA_bsps_co-38_ps.czi,11452993.317
117,kb_NA_NA_bsps_co-39_bs.czi,36472397.432
118,kb_NA_NA_bsps_co-39_ps.czi,10241534.643
119,kb_NA_NA_bsps_co-40_bs.czi,46451948.785
120,kb_NA_NA_bsps_co-40_ps.czi,9673048.029
121,kb_NA_NA_bsps_ps-01_1.czi,14918492.855
122,kb_NA_NA_bsps_ps-02_1.czi,15405644.788
123,kb_NA_NA_bsps_ps-03_1.czi,15741899.484
124,kb_NA_NA_bsps_ps-04_1.czi,16587566.130
125,kb_NA_NA_bsps_ps-05_1.czi,19166303.604
126,kb_NA_NA_bsps_ps-06_1.czi,13363502.172
127,kb_NA_NA_bsps_ps-07_1.czi,16425538.884
128,kb_NA_NA_bsps_ps-08_1.czi,15706369.070
129,kb_NA_NA_bsps_ps-09_1.czi,15107060.892
130,kb_NA_NA_bsps_ps-10_1.czi,14641954.939
131,kb_NA_NA_bsps_ps-11_1.czi,16989316.648
132,kb_NA_NA_bsps_ps-12_1.czi,13152888.155
133,kb_NA_NA_bsps_ps-13_1.czi,13898598.760
134,kb_NA_NA_bsps_ps-14_1.czi,15380388.229
135,kb_NA_NA_bsps_ps-15_1.czi,16184103.303
136,kb_NA_NA_bsps_ps-16_1.czi,16780843.018
137,kb_NA_NA_bsps_ps-17_1.czi,16928315.637
138,kb_NA_NA_bsps_ps-18_1.czi,17701637.225
139,kb_NA_NA_bsps_ps-19_1.czi,15174697.101
140,kb_NA_NA_bsps_ps-20_1.czi,15519941.419
141,kb_NA_NA_bsps_ps-21_1.czi,15212153.862
142,kb_NA_NA_bsps_ps-22_1.czi,15274011.028
143,kb_NA_NA_bsps_ps-23_1.czi,13706178.027
144,kb_NA_NA_bsps_ps-24_1.czi,13469879.374
145,kb_NA_NA_bsps_ps-25_1.czi,15967068.128
146,kb_NA_NA_bsps_ps-26_1.czi,14320040.832
147,kb_NA_NA_bsps_ps-27_1.czi,16187313.883
148,kb_NA_NA_bsps_ps-28_1.czi,16358116.714
149,kb_NA_NA_bsps_ps-29_1.czi,16035132.413
150,kb_NA_NA_bsps_ps-30_1.czi,14102149.501
151,kb_NA_NA_bsps_ps-31_1.czi,14317900.445
152,kb_NA_NA_bsps_ps-32_1.czi,14516100.221
153,kb_NA_NA_bsps_ps-33_1.czi,15104706.467
154,kb_NA_NA_bsps_ps-34_1.czi,13714525.533
155,kb_NA_NA_bsps_ps-35_1.czi,12514624.946
156,kb_NA_NA_bsps_ps-36_1.czi,14735703.861
157,kb_NA_NA_bsps_ps-37_1.czi,15469642.340
158,kb_NA_NA_bsps_ps-38_1.czi,16951645.848
159,kb_NA_NA_bsps_ps-39_1.czi,15636806.514
160,kb_NA_NA_bsps_ps-40_1.czi,15031077.177
161,kb_NA_NA_dhbps_bs-01_1.czi,19916509.019
162,kb_NA_NA_dhbps_bs-02_1.czi,18121581.027
163,kb_NA_NA_dhbps_bs-03_1.czi,23596475.270
164,kb_NA_NA_dhbps_bs-04_1.czi,22875165.070
165,kb_NA_NA_dhbps_bs-05_1.czi,27910209.918
166,kb_NA_NA_dhbps_bs-06_1.czi,29805736.069
167,kb_NA_NA_dhbps_bs-07_1.czi,25790157.239
168,kb_NA_NA_dhbps_bs-08_1.czi,23501656.155
169,kb_NA_NA_dhbps_bs-09_1.czi,32749409.416
170,kb_NA_NA_dhbps_bs-10_1.czi,19263691.183
171,kb_NA_NA_dhbps_bs-11_1.czi,21816101.904
172,kb_NA_NA_dhbps_bs-12_1.czi,26611423.481
173,kb_NA_NA_dhbps_bs-13_1.czi,28628737.616
174,kb_NA_NA_dhbps_bs-14_1.czi,26039726.288
175,kb_NA_NA_dhbps_bs-15_1.czi,30487449.122
176,kb_NA_NA_dhbps_bs-16_1.czi,27023661.892
177,kb_NA_NA_dhbps_bs-17_1.czi,26058133.610
178,kb_NA_NA_dhbps_bs-18_1.czi,28097279.685
179,kb_NA_NA_dhbps_bs-19_1.czi,23119811.230
180,kb_NA_NA_dhbps_bs-20_1.czi,21463580.273
181,kb_NA_NA_dhbps_bs-21_1.czi,26576321.145
182,kb_NA_NA_dhbps_bs-22_1.czi,34060824.132
183,kb_NA_NA_dhbps_bs-23_1.czi,24833832.618
184,kb_NA_NA_dhbps_bs-24_1.czi,26434627.569
185,kb_NA_NA_dhbps_bs-25_1.czi,22506590.541
186,kb_NA_NA_dhbps_bs-26_1.czi,25886474.625
187,kb_NA_NA_dhbps_bs-27_1.czi,23902764.556
188,kb_NA_NA_dhbps_bs-28_1.czi,28119325.665
189,kb_NA_NA_dhbps_bs-29_1.czi,21044706.664
190,kb_NA_NA_dhbps_bs-30_1.czi,24065005.842
191,kb_NA_NA_dhbps_bs-31_1.czi,27507389.207
192,kb_NA_NA_dhbps_bs-32_1.czi,25831680.734
193,kb_NA_NA_dhbps_bs-33_1.czi,29227831.755
194,kb_NA_NA_dhbps_bs-34_1.czi,32432418.197
195,kb_NA_NA_dhbps_bs-35_1.czi,29226975.600
196,kb_NA_NA_dhbps_bs-36_1.czi,26336169.797
197,kb_NA_NA_dhbps_bs-37_1.czi,31823478.281
198,kb_NA_NA_dhbps_bs-38_1.czi,24731308.112
199,kb_NA_NA_dhbps_bs-39_1.czi,30626788.273
200,kb_NA_NA_dhbps_bs-40_1.czi,46818382.928
201,kb_NA_NA_dhbps_co-01_bs.czi,11780472.428
202,kb_NA_NA_dhbps_co-01_ps.czi,13802281.374
203,kb_NA_NA_dhbps_co-02_bs.czi,9952154.409
204,kb_NA_NA_dhbps_co-02_ps.czi,14803554.108
205,kb_NA_NA_dhbps_co-03_bs.czi,9868893.380
206,kb_NA_NA_dhbps_co-03_ps.czi,14036439.640
207,kb_NA_NA_dhbps_co-04_bs.czi,11338696.686
208,kb_NA_NA_dhbps_co-04_ps.czi,15053123.156
209,kb_NA_NA_dhbps_co-05_bs.czi,12301870.543
210,kb_NA_NA_dhbps_co-05_ps.czi,15388949.775
211,kb_NA_NA_dhbps_co-06_bs.czi,9774502.342
212,kb_NA_NA_dhbps_co-06_ps.czi,16334358.425
213,kb_NA_NA_dhbps_co-07_bs.czi,9943592.863
214,kb_NA_NA_dhbps_co-07_ps.czi,16085645.531
215,kb_NA_NA_dhbps_co-08_bs.czi,10125525.703
216,kb_NA_NA_dhbps_co-08_ps.czi,16640861.750
217,kb_NA_NA_dhbps_co-09_bs.czi,10917468.652
218,kb_NA_NA_dhbps_co-09_ps.czi,17343550.589
219,kb_NA_NA_dhbps_co-10_bs.czi,11057877.997
220,kb_NA_NA_dhbps_co-10_ps.czi,14884674.751
221,kb_NA_NA_dhbps_co-11_bs.czi,9240689.986
222,kb_NA_NA_dhbps_co-11_ps.czi,16812734.774
223,kb_NA_NA_dhbps_co-12_bs.czi,7890320.238
224,kb_NA_NA_dhbps_co-12_ps.czi,13545435.012
225,kb_NA_NA_dhbps_co-13_bs.czi,9137737.403
226,kb_NA_NA_dhbps_co-13_ps.czi,15471996.765
227,kb_NA_NA_dhbps_co-14_bs.czi,10667257.488
