#	up	fill
AQZ91374.1	K01308	up
AQZ91408.1	K13300	up
AQZ91418.1	K01489	up
AQZ91423.1	K06438	up
AQZ91429.1	K03324	up
AQZ91440.1	K06385	up
AQZ91441.1	K06012	up
AQZ91448.1	K02239	up
AQZ91459.1	K01447	up
AQZ91464.1	K03091	up
AQZ91467.1	K03741	up
AQZ91469.1	K01759	up
AQZ91471.1	K09190	up
AQZ91530.1	K03091	up
AQZ91566.1	K15468	up
AQZ91566.1	K16593	up
AQZ91566.1	K17474	up
AQZ91580.1	K01233	up
AQZ91589.1	K06440	up
AQZ91590.1	K06439	up
AQZ91618.1	K01243	up
AQZ91622.1	K21468	up
AQZ91634.1	K09972	up
AQZ91634.1	K10041	up
AQZ91635.1	K09969	up
AQZ91635.1	K10039	up
AQZ91636.1	K10040	up
AQZ91637.1	K10040	up
AQZ91668.1	K06318	up
AQZ91670.1	K00010	up
AQZ91673.1	K03310	up
AQZ91674.1	K06345	up
AQZ91675.1	K06370	up
AQZ91676.1	K03517	up
AQZ91688.1	K06402	up
AQZ91689.1	K06401	up
AQZ91697.1	K06380	up
AQZ91703.1	K06417	up
AQZ91713.1	K04076	up
AQZ91730.1	K06298	up
AQZ91731.1	K01776	up
AQZ91731.1	K02428	up
AQZ91733.1	K01994	up
AQZ91744.1	K03522	up
AQZ91759.1	K06426	up
AQZ91760.1	K02647	up
AQZ91764.1	K06200	up
AQZ91773.1	K06113	up
AQZ91791.1	K01611	up
AQZ91792.1	K00134	up
AQZ91796.1	K00859	up
AQZ91802.1	K00016	up
AQZ91802.1	K00024	up
AQZ91804.1	K01647	up
AQZ91816.1	K06881	up
AQZ91819.1	K07090	up
AQZ91820.1	K01436	up
AQZ91820.1	K21613	up
AQZ91827.1	K16958	up
AQZ91827.1	K16959	up
AQZ91848.1	K06418	up
AQZ91848.1	K06419	up
AQZ91848.1	K06420	up
AQZ91863.1	K04767	up
AQZ91864.1	K04768	up
AQZ91883.1	K01200	up
AQZ91943.1	K02051	up
AQZ91944.1	K02049	up
AQZ91944.1	K10831	up
AQZ91944.1	K15555	up
AQZ91945.1	K02050	up
AQZ91948.1	K04047	up
AQZ91955.1	K00425	up
AQZ91956.1	K00426	up
AQZ91966.1	K08680	up
AQZ91971.1	K00963	up
AQZ91972.1	K00012	up
AQZ91974.1	K06338	up
AQZ91976.1	K06337	up
AQZ91977.1	K06338	up
AQZ91978.1	K06331	up
AQZ91979.1	K05770	up
AQZ91980.1	K00688	up
AQZ91981.1	K00703	up
AQZ91982.1	K00975	up
AQZ91983.1	K00975	up
AQZ91984.1	K00700	up
AQZ91998.1	K00456	up
AQZ92011.1	K00686	up
AQZ92014.1	K01182	up
AQZ92014.1	K01187	up
AQZ92024.1	K09779	up
AQZ92031.1	K07697	up
AQZ92033.1	K06348	up
AQZ92035.1	K12555	up
AQZ92035.1	K18770	up
AQZ92042.1	K02057	up
AQZ92065.1	K06299	up
AQZ92098.1	K01778	up
AQZ92108.1	K01095	up
AQZ92113.1	K21472	up
AQZ92119.1	K01466	up
AQZ92126.1	K00087	up
AQZ92126.1	K03518	up
AQZ92163.1	K00248	up
AQZ92164.1	K00632	up
AQZ92165.1	K07516	up
AQZ92167.1	K00318	up
AQZ92206.1	K01569	up
AQZ92215.1	K03294	up
AQZ92215.1	K03758	up
AQZ92217.1	K06427	up
AQZ92231.1	K01534	up
AQZ92235.1	K16044	up
AQZ92241.1	K00059	up
AQZ92244.1	K03928	up
AQZ92277.1	K02100	up
AQZ92277.1	K06609	up
AQZ92277.1	K08139	up
AQZ92281.1	K03293	up
AQZ92292.1	K12308	up
AQZ92327.1	K18924	up
AQZ92328.1	K11741	up
AQZ92338.1	K15771	up
AQZ92383.1	K17485	up
AQZ92400.1	K03797	up
AQZ92405.1	K05808	up
AQZ93137.1	K16699	up
AQZ92429.1	K16706	up
AQZ92431.1	K16697	up
AQZ92441.1	K09809	up
AQZ92453.1	K01227	up
AQZ92455.1	K06288	up
AQZ92455.1	K06291	up
AQZ92455.1	K06310	up
AQZ92479.1	K03893	up
AQZ92481.1	K06325	up
AQZ92482.1	K06330	up
AQZ92520.1	K06283	up
AQZ92525.1	K03457	up
AQZ92525.1	K10975	up
AQZ92532.1	K06386	up
AQZ92540.1	K01428	up
AQZ92541.1	K01429	up
AQZ92553.1	K06381	up
AQZ92581.1	K11686	up
AQZ92597.1	K06131	up
AQZ92598.1	K13281	up
AQZ92603.1	K00374	up
AQZ92605.1	K00371	up
AQZ92610.1	K02575	up
AQZ92629.1	K21464	up
AQZ92634.1	K01868	up
AQZ92640.1	K06314	up
AQZ92658.1	K01790	up
AQZ92659.1	K00067	up
AQZ92660.1	K01710	up
AQZ92661.1	K00973	up
AQZ92663.1	K07257	up
AQZ92664.1	K01654	up
AQZ92664.1	K15898	up
AQZ92665.1	K16704	up
AQZ92666.1	K13010	up
AQZ92670.1	K06305	up
AQZ92685.1	K03488	up
AQZ92700.1	K14393	up
AQZ92715.1	K02761	up
AQZ92733.1	K01222	up
AQZ92734.1	K02759	up
AQZ92735.1	K02761	up
AQZ92742.1	K01992	up
AQZ92743.1	K01990	up
AQZ92747.1	K03088	up
AQZ92751.1	K16013	up
AQZ92752.1	K00426	up
AQZ92758.1	K10112	up
AQZ92774.1	K00019	up
AQZ92775.1	K01029	up
AQZ92776.1	K01028	up
AQZ92782.1	K03300	up
AQZ92782.1	K11639	up
AQZ92808.1	K06113	up
AQZ92811.1	K01745	up
AQZ92812.1	K01712	up
AQZ92813.1	K01468	up
AQZ92814.1	K01479	up
AQZ92815.1	K02205	up
AQZ92815.1	K16235	up
AQZ92815.1	K16236	up
AQZ92830.1	K01442	up
AQZ92840.1	K11635	up
AQZ92843.1	K01624	up
AQZ92843.1	K03339	up
AQZ92873.1	K07148	up
AQZ92882.1	K11476	up
AQZ92883.1	K00851	up
AQZ92884.1	K03299	up
AQZ92885.1	K00033	up
AQZ92934.1	K06329	up
AQZ92967.1	K08369	up
AQZ92971.1	K01142	up
#	down	fill
AQZ88954.1	K05985	down
AQZ88983.1	K03525	down
AQZ89161.1	K05799	down
AQZ89182.1	K07039	down
AQZ89194.1	K09815	down
AQZ89195.1	K02074	down
AQZ89195.1	K09817	down
AQZ89196.1	K09816	down
AQZ89203.1	K08369	down
AQZ89226.1	K01060	down
AQZ89241.1	K09007	down
AQZ89264.1	K07149	down
AQZ93002.1	K00135	down
AQZ89373.1	K07315	down
AQZ89389.1	K03466	down
AQZ89390.1	K07467	down
AQZ89403.1	K06359	down
AQZ89403.1	K06360	down
AQZ89403.1	K06367	down
AQZ89473.1	K07552	down
AQZ89494.1	K06925	down
AQZ89511.1	K00558	down
AQZ89565.1	K07094	down
AQZ89566.1	K03657	down
AQZ89567.1	K01972	down
AQZ89575.1	K07029	down
AQZ89617.1	K07406	down
AQZ93018.1	K07145	down
AQZ89638.1	K15738	down
AQZ89647.1	K07119	down
AQZ89663.1	K03300	down
AQZ89663.1	K11639	down
AQZ89671.1	K01265	down
AQZ89724.1	K02099	down
AQZ89766.1	K07586	down
AQZ89771.1	K09825	down
AQZ89781.1	K03781	down
AQZ89785.1	K02954	down
AQZ89811.1	K06956	down
AQZ89839.1	K19220	down
AQZ89839.1	K19223	down
AQZ89839.1	K19224	down
AQZ89840.1	K19242	down
AQZ89849.1	K03088	down
AQZ89878.1	K03455	down
AQZ89879.1	K07228	down
AQZ89927.1	K00001	down
AQZ89929.1	K15634	down
AQZ89929.1	K15640	down
AQZ89932.1	K03523	down
AQZ90050.1	K06886	down
AQZ90113.1	K15468	down
AQZ90113.1	K16593	down
AQZ90113.1	K17474	down
AQZ90150.1	K07474	down
AQZ90182.1	K03294	down
AQZ90198.1	K05916	down
AQZ90198.1	K15765	down
AQZ90205.1	K01433	down
AQZ90267.1	K10026	down
AQZ90309.1	K03839	down
AQZ90311.1	K03839	down
AQZ90320.1	K03752	down
AQZ93050.1	K03569	down
AQZ90341.1	K06284	down
AQZ93053.1	K03088	down
AQZ90399.1	K07040	down
AQZ90424.1	K02013	down
AQZ90436.1	K02824	down
AQZ90437.1	K00609	down
AQZ90438.1	K01465	down
AQZ90439.1	K01956	down
AQZ90440.1	K01955	down
AQZ90441.1	K02823	down
AQZ90442.1	K17828	down
AQZ90443.1	K01591	down
AQZ90444.1	K00762	down
AQZ90447.1	K00958	down
AQZ90448.1	K00860	down
AQZ90573.1	K00059	down
AQZ90621.1	K03647	down
AQZ90622.1	K00525	down
AQZ90699.1	K03310	down
AQZ90699.1	K11626	down
AQZ90733.1	K00266	down
AQZ90734.1	K00265	down
AQZ90734.1	K00284	down
AQZ90811.1	K10255	down
AQZ90948.1	K01971	down
AQZ90948.1	K10747	down
AQZ91066.1	K01174	down
AQZ91072.1	K07305	down
AQZ91073.1	K07304	down
AQZ91073.1	K12267	down
AQZ91095.1	K00651	down
AQZ93076.1	K02777	down
AQZ91146.1	K01918	down
AQZ91147.1	K00606	down
AQZ91174.1	K00805	down
AQZ91174.1	K21275	down
AQZ91178.1	K01495	down
AQZ91220.1	K06024	down
AQZ91250.1	K03711	down
AQZ91282.1	K00784	down
AQZ91283.1	K00036	down
AQZ91293.1	K02029	down
AQZ91294.1	K02030	down
AQZ91311.1	K01126	down
AQZ91356.1	K19433	down
AQZ91386.1	K02036	down
AQZ91388.1	K02038	down
AQZ91398.1	K03526	down
AQZ91431.1	K09761	down
AQZ91456.1	K07015	down
AQZ91531.1	K06400	down
AQZ91558.1	K07222	down
AQZ91559.1	K16264	down
AQZ91573.1	K01776	down
AQZ91594.1	K05520	down
AQZ91604.1	K03088	down
AQZ91619.1	K17462	down
AQZ91623.1	K03624	down
AQZ91643.1	K00566	down
AQZ91644.1	K04487	down
AQZ91645.1	K07478	down
AQZ91646.1	K22132	down
AQZ91648.1	K01892	down
AQZ91667.1	K03550	down
AQZ91677.1	K00767	down
AQZ91678.1	K00278	down
AQZ91679.1	K04487	down
AQZ91695.1	K03630	down
AQZ91696.1	K06287	down
AQZ91761.1	K00104	down
AQZ91831.1	K21960	down
AQZ91839.1	K00571	down
AQZ91845.1	K00858	down
AQZ91851.1	K03311	down
AQZ91855.1	K08968	down
AQZ91858.1	K02986	down
AQZ91873.1	K03466	down
AQZ91881.1	K03439	down
AQZ91908.1	K00833	down
AQZ91908.1	K19563	down
AQZ91953.1	K01673	down
AQZ93115.1	K11440	down
AQZ91990.1	K00130	down
AQZ92016.1	K06973	down
AQZ92025.1	K07570	down
AQZ92025.1	K07571	down
AQZ92039.1	K02475	down
AQZ92039.1	K11615	down
AQZ93121.1	K13628	down
AQZ92147.1	K04488	down
AQZ92149.1	K07033	down
AQZ92149.1	K09015	down
AQZ92224.1	K03316	down
AQZ92265.1	K22301	down
AQZ92284.1	K18929	down
AQZ92285.1	K18928	down
AQZ92309.1	K19419	down
AQZ92312.1	K19422	down
AQZ92313.1	K19421	down
AQZ92315.1	K19420	down
AQZ92357.1	K00384	down
AQZ92401.1	K09812	down
AQZ92410.1	K06603	down
AQZ92420.1	K02241	down
AQZ92463.1	K07282	down
AQZ92464.1	K22116	down
AQZ92465.1	K01932	down
AQZ92487.1	K03719	down
AQZ92503.1	K19420	down
AQZ93140.1	K03282	down
AQZ92515.1	K02372	down
AQZ92530.1	K19302	down
AQZ92552.1	K07114	down
AQZ92567.1	K00761	down
AQZ92570.1	K01808	down
AQZ92637.1	K09388	down
AQZ92638.1	K06885	down
AQZ92650.1	K19547	down
AQZ92680.1	K00868	down
AQZ92680.1	K00941	down
AQZ92688.1	K19285	down
AQZ92689.1	K05837	down
AQZ92713.1	K01759	down
AQZ92722.1	K01866	down
AQZ92728.1	K03739	down
AQZ92730.1	K03740	down
AQZ92731.1	K14189	down
AQZ92732.1	K00826	down
AQZ92823.1	K21613	down
AQZ92824.1	K16960	down
AQZ92824.1	K16963	down
AQZ92825.1	K10009	down
AQZ92825.1	K16962	down
AQZ92826.1	K16961	down
AQZ92886.1	K03386	down
AQZ92887.1	K03387	down
AQZ92898.1	K04041	down
AQZ92902.1	K00783	down
AQZ92919.1	K00784	down
AQZ92924.1	K02314	down
AQZ92988.1	K03536	down
