 ,Label,Area
161,fecl_25_NA_dhbps_ps-02_1.czi,3130529.075
162,fecl_25_NA_dhbps_ps-03_1.czi,25524321.255
163,fecl_25_NA_dhbps_ps-04_1.czi,14721149.234
164,fecl_25_NA_dhbps_ps_1.czi,18101247.356
165,fecl_50_NA_bsps_bs-02_1.czi,102019803.033
166,fecl_50_NA_bsps_bs-03_1.czi,95302628.553
167,fecl_50_NA_bsps_bs-04_1.czi,84747527.309
168,fecl_50_NA_bsps_bs_1.czi,105653322.899
169,fecl_50_NA_bsps_co-02_bs.czi,73820426.919
170,fecl_50_NA_bsps_co-02_ps.czi,10377235.138
171,fecl_50_NA_bsps_co-03_bs.czi,82153379.054
172,fecl_50_NA_bsps_co-03_ps.czi,10864387.071
173,fecl_50_NA_bsps_co-04_bs.czi,85469051.548
174,fecl_50_NA_bsps_co-04_ps.czi,8933116.468
175,fecl_50_NA_bsps_co_bs.czi,59756590.333
176,fecl_50_NA_bsps_co_ps.czi,10229548.479
177,fecl_50_NA_bsps_ps-02_1.czi,17435373.163
178,fecl_50_NA_bsps_ps-03_1.czi,18238446.121
179,fecl_50_NA_bsps_ps-04_1.czi,18395122.402
180,fecl_50_NA_bsps_ps_1.czi,16624808.853
181,fecl_50_NA_dhbps_bs-02_1.czi,44275817.984
182,fecl_50_NA_dhbps_bs-03_1.czi,60149137.189
183,fecl_50_NA_dhbps_bs-04_1.czi,62706042.722
184,fecl_50_NA_dhbps_bs_1.czi,34779565.868
185,fecl_50_NA_dhbps_co-02_bs.czi,56858721.255
186,fecl_50_NA_dhbps_co-02_ps.czi,13118213.897
187,fecl_50_NA_dhbps_co-03_bs.czi,43415810.749
188,fecl_50_NA_dhbps_co-03_ps.czi,13212390.896
189,fecl_50_NA_dhbps_co-04_bs.czi,37049445.591
190,fecl_50_NA_dhbps_co-04_ps.czi,12683287.390
191,fecl_50_NA_dhbps_co_bs.czi,56914371.300
192,fecl_50_NA_dhbps_co_ps.czi,14989125.605
193,fecl_50_NA_dhbps_ps-02_1.czi,21295559.944
194,fecl_50_NA_dhbps_ps-03_1.czi,18920801.290
195,fecl_50_NA_dhbps_ps-04_1.czi,17066370.557
196,fecl_50_NA_dhbps_ps_1.czi,21814175.557
197,kb-bpd_100_NA_bsps_bs-02_1.czi,40144658.291
198,kb-bpd_100_NA_bsps_bs-03_1.czi,46411495.483
199,kb-bpd_100_NA_bsps_bs_1.czi,45633893.123
200,kb-bpd_100_NA_bsps_co-02_bs.czi,41846051.400
201,kb-bpd_100_NA_bsps_co-02_ps.czi,8203030.684
202,kb-bpd_100_NA_bsps_co-03_bs.czi,40507667.816
203,kb-bpd_100_NA_bsps_co-03_ps.czi,7164515.227
204,kb-bpd_100_NA_bsps_co_bs.czi,43482590.803
205,kb-bpd_100_NA_bsps_co_ps.czi,10697008.858
206,kb-bpd_100_NA_bsps_ps-02_1.czi,17429594.120
207,kb-bpd_100_NA_bsps_ps-03_1.czi,17058237.088
208,kb-bpd_100_NA_bsps_ps_1.czi,17749795.918
209,kb-bpd_100_NA_dhbps_bs-02_1.czi,26416648.324
210,kb-bpd_100_NA_dhbps_bs-03_1.czi,31090609.995
211,kb-bpd_100_NA_dhbps_bs-04_1.czi,40746534.933
212,kb-bpd_100_NA_dhbps_bs_1.czi,31674079.314
213,kb-bpd_100_NA_dhbps_co-02_bs.czi,24742866.199
214,kb-bpd_100_NA_dhbps_co-02_ps.czi,17322574.803
215,kb-bpd_100_NA_dhbps_co-03_bs.czi,25778813.192
216,kb-bpd_100_NA_dhbps_co-03_ps.czi,14657151.682
217,kb-bpd_100_NA_dhbps_co-04_bs.czi,22566949.436
218,kb-bpd_100_NA_dhbps_co-04_ps.czi,13119498.128
219,kb-bpd_100_NA_dhbps_co_bs.czi,27750323.058
220,kb-bpd_100_NA_dhbps_co_ps.czi,18714039.968
221,kb-bpd_100_NA_dhbps_ps-02_1.czi,19553071.417
222,kb-bpd_100_NA_dhbps_ps-03_1.czi,19169942.261
223,kb-bpd_100_NA_dhbps_ps-04_1.czi,17314013.257
224,kb-bpd_100_NA_dhbps_ps_1.czi,21395515.987
225,kb-bpd_25_NA_bsps_bs-02_1.czi,46145231.422
226,kb-bpd_25_NA_bsps_bs-03_1.czi,56254918.265
227,kb-bpd_25_NA_bsps_bs-04_1.czi,63408517.522
228,kb-bpd_25_NA_bsps_bs_1.czi,46280075.762
229,kb-bpd_25_NA_bsps_co-02_bs.czi,47071804.672
230,kb-bpd_25_NA_bsps_co-02_ps.czi,8541853.843
231,kb-bpd_25_NA_bsps_co-03_bs.czi,43517907.178
232,kb-bpd_25_NA_bsps_co-03_ps.czi,7301499.954
233,kb-bpd_25_NA_bsps_co-04_bs.czi,48350899.555
234,kb-bpd_25_NA_bsps_co-04_ps.czi,6265766.999
235,kb-bpd_25_NA_bsps_co_bs.czi,50184996.617
236,kb-bpd_25_NA_bsps_co_ps.czi,6307076.456
237,kb-bpd_25_NA_bsps_ps-02_1.czi,18225817.842
238,kb-bpd_25_NA_bsps_ps-03_1.czi,16001100.270
239,kb-bpd_25_NA_bsps_ps-04_1.czi,20988842.580
240,kb-bpd_25_NA_bsps_ps_1.czi,21018379.912
241,kb-bpd_25_NA_dhbps_bs-02_1.czi,34944161.578
242,kb-bpd_25_NA_dhbps_bs-03_1.czi,38035735.621
243,kb-bpd_25_NA_dhbps_bs-04_1.czi,39050278.751
244,kb-bpd_25_NA_dhbps_bs_1.czi,32559129.069
245,kb-bpd_25_NA_dhbps_co-02_bs.czi,22050902.287
246,kb-bpd_25_NA_dhbps_co-02_ps.czi,16732042.209
247,kb-bpd_25_NA_dhbps_co-03_bs.czi,24234524.441
248,kb-bpd_25_NA_dhbps_co-03_ps.czi,2003615.662
249,kb-bpd_25_NA_dhbps_co-03_ps.czi,15514162.376
250,kb-bpd_25_NA_dhbps_co-03_ps.czi,2677623.323
251,kb-bpd_25_NA_dhbps_co-04_bs.czi,26169005.623
252,kb-bpd_25_NA_dhbps_co-04_ps.czi,13262261.898
253,kb-bpd_25_NA_dhbps_co_bs.czi,26371486.172
254,kb-bpd_25_NA_dhbps_co_ps.czi,17291967.278
255,kb-bpd_25_NA_dhbps_ps-02_1.czi,19011767.709
256,kb-bpd_25_NA_dhbps_ps-03_1.czi,21759595.705
257,kb-bpd_25_NA_dhbps_ps-04_1.czi,15449308.670
258,kb-bpd_25_NA_dhbps_ps_1.czi,16873307.708
259,kb-bpd_50_NA_bsps_bs-02_1.czi,47241965.387
260,kb-bpd_50_NA_bsps_bs-03_1.czi,45287578.611
261,kb-bpd_50_NA_bsps_bs-04_1.czi,47630659.548
262,kb-bpd_50_NA_bsps_bs_1.czi,44533520.501
263,kb-bpd_50_NA_bsps_co-02_bs.czi,44751839.908
264,kb-bpd_50_NA_bsps_co-02_ps.czi,8682263.188
265,kb-bpd_50_NA_bsps_co-03_bs.czi,42875363.196
266,kb-bpd_50_NA_bsps_co-03_ps.czi,9500104.812
267,kb-bpd_50_NA_bsps_co-04_bs.czi,39891450.586
268,kb-bpd_50_NA_bsps_co-04_ps.czi,6367221.312
269,kb-bpd_50_NA_bsps_co_bs.czi,49972670.291
270,kb-bpd_50_NA_bsps_co_ps.czi,7633259.838
271,kb-bpd_50_NA_bsps_ps-02_1.czi,19303930.446
272,kb-bpd_50_NA_bsps_ps-03_1.czi,18212761.485
273,kb-bpd_50_NA_bsps_ps-04_1.czi,17477324.736
274,kb-bpd_50_NA_bsps_ps_1.czi,18233309.194
275,kb-bpd_50_NA_dhbps_bs-02_1.czi,39955020.061
276,kb-bpd_50_NA_dhbps_bs-03_1.czi,44274105.675
277,kb-bpd_50_NA_dhbps_bs-04_1.czi,43947482.718
278,kb-bpd_50_NA_dhbps_bs_1.czi,33426627.656
279,kb-bpd_50_NA_dhbps_co-02_bs.czi,33020596.366
280,kb-bpd_50_NA_dhbps_co-02_ps.czi,16188598.115
281,kb-bpd_50_NA_dhbps_co-03_bs.czi,29400346.895
282,kb-bpd_50_NA_dhbps_co-03_ps.czi,15236340.228
283,kb-bpd_50_NA_dhbps_co-04_bs.czi,27928403.202
284,kb-bpd_50_NA_dhbps_co-04_ps.czi,15654785.759
285,kb-bpd_50_NA_dhbps_co_bs.czi,32047148.654
286,kb-bpd_50_NA_dhbps_co_ps.czi,17213629.137
287,kb-bpd_50_NA_dhbps_ps-02_1.czi,18482664.204
288,kb-bpd_50_NA_dhbps_ps-03_1.czi,18747001.918
289,kb-bpd_50_NA_dhbps_ps-04_1.czi,17770557.665
290,kb-bpd_50_NA_dhbps_ps_1.czi,21642944.649
